age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
33, Company, Bachelors, Married, Managerial, White, Male,45, United-States, >50K
25, Company, College, Never-married, Sales, White, Female,40, United-States, <=50K
42, Company, College, Divorced, Shipper, White, Male,40, United-States, <=50K
27, Company, College, Never-married, Shipper, White, Male,40, United-States, <=50K
62, Company, High_school, Married, Sales, White, Male,40, United-States, <=50K
31, Self-employment, College, Never-married, Sales, Black, Male,40, India, <=50K
33, Company, Bachelors, Never-married, Shipper, Black, Female,40, United-States, <=50K
50, Self-employment, College, Married, Protective-serv, White, Male,55, United-States, <=50K
50, Company, Masters, Married, Doctor, White, Male,50, United-States, >50K
46, Company, University, Married, Shipper, White, Male,60, United-States, <=50K
22, Company, University, Never-married, Others, White, Female,35, United-States, <=50K
66, State-gov, College, Married, Managerial, Black, Male,55, United-States, >50K
52, Company, College, Never-married, Others, White, Female,45, United-States, <=50K
57, Self-employment, Primary_school, Married, Protective-serv, Yellow, Female,45, Vietnam, <=50K
41, Self-employment, University, Divorced, Protective-serv, White, Male,40, United-States, <=50K
42, Company, College, Married, Shipper, White, Male,42, United-States, <=50K
19, Company, High_school, Never-married, Others, White, Female,30, United-States, <=50K
45, Self-employment, Bachelors, Divorced, Managerial, Black, Female,60, United-States, <=50K
51, Self-employment, High_school, Married, Others, White, Male,99, United-States, <=50K
69, Company, University, Divorced, Sales, White, Female,1, United-States, <=50K
45, Self-employment, Bachelors, Married, Shipper, White, Male,30, United-States, <=50K
48, Company, College, Divorced, Tech-support, White, Female,50, United-States, <=50K
60, Self-employment, College, Married, Managerial, White, Male,40, United-States, >50K
42, Company, College, Never-married, Sales, White, Female,40, United-States, <=50K
19, State-gov, College, Never-married, Tech-support, White, Female,10, United-States, <=50K
39, Self-employment, College, Married, Sales, White, Male,70, United-States, <=50K
46, Company, College, Married, Sales, White, Male,50, United-States, >50K
58, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
36, Company, College, Divorced, Shipper, White, Female,45, United-States, <=50K
21, Company, College, Never-married, Protective-serv, White, Male,35, United-States, <=50K
41, Company, College, Married, Managerial, White, Male,40, United-States, >50K
17, Company, High_school, Never-married, Others, White, Female,20, United-States, <=50K
29, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
52, Company, College, Divorced, Tech-support, White, Female,60, United-States, <=50K
33, Company, University, Married, Sales, White, Male,40, Canada, <=50K
38, Company, Masters, Never-married, Managerial, Black, Female,35, United-States, <=50K
42, Company, Bachelors, Married, Sales, White, Male,40, United-States, >50K
24, State-gov, University, Married, Tech-support, White, Male,30, United-States, <=50K
59, Company, College, Married, Managerial, White, Male,60, United-States, >50K
36, Company, Bachelors, Married, Sales, White, Male,45, United-States, >50K
54, Company, College, Married, Tech-support, White, Male,40, United-States, >50K
39, Company, Bachelors, Married, Sales, White, Male,50, United-States, >50K
42, Self-employment, College, Married, Shipper, White, Male,96, United-States, <=50K
54, Self-employment, Bachelors, Married, Protective-serv, White, Male,50, United-States, <=50K
26, Company, University, Married, Protective-serv, Yellow, Female,40, India, <=50K
50, Company, College, Married, Doctor, White, Male,40, United-States, >50K
42, Company, University, Married, Others, White, Male,45, United-States, <=50K
48, Self-employment, Bachelors, Married, Managerial, White, Female,40, United-States, >50K
31, Company, Bachelors, Married, Others, White, Female,30, United-States, <=50K
56, Company, College, Never-married, Shipper, White, Female,45, United-States, <=50K
28, Self-employment, University, Married, Managerial, White, Female,40, United-States, >50K
34, Company, College, Married, Managerial, White, Male,45, United-States, >50K
28, Company, College, Never-married, Shipper, White, Female,40, United-States, <=50K
41, Company, Bachelors, Married, Sales, White, Male,40, Japan, >50K
44, Company, College, Married, Shipper, White, Male,60, United-States, >50K
34, Company, University, Married, Protective-serv, White, Male,65, United-States, <=50K
26, Company, Masters, Never-married, Doctor, White, Male,55, United-States, >50K
37, Company, Bachelors, Never-married, Managerial, White, Male,40, United-States, >50K
64, Company, College, Married, Sales, White, Male,15, United-States, <=50K
25, Company, University, Divorced, Tech-support, White, Female,40, United-States, <=50K
48, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
47, Company, College, Divorced, Tech-support, White, Female,40, United-States, <=50K
17, Company, High_school, Never-married, Others, White, Female,20, United-States, <=50K
44, Company, Primary_school, Married, Shipper, White, Male,40, Canada, <=50K
46, Self-employment, College, Divorced, Shipper, White, Female,40, United-States, <=50K
32, Company, Bachelors, Divorced, Sales, White, Male,50, United-States, <=50K
42, Self-employment, College, Married, Shipper, Black, Male,40, United-States, <=50K
33, Self-employment, Bachelors, Divorced, Sales, White, Male,50, United-States, >50K
61, Company, College, Divorced, Others, Black, Female,40, United-States, <=50K
47, Company, Bachelors, Married, Protective-serv, White, Male,40, United-States, <=50K
35, Company, Bachelors, Never-married, Sales, White, Female,45, United-States, >50K
62, Company, High_school, Married, Protective-serv, Black, Male,40, United-States, <=50K
62, Self-employment, Bachelors, Married, Managerial, White, Male,40, United-States, <=50K
38, Company, College, Married, Doctor, White, Male,60, United-States, >50K
19, Company, College, Never-married, Sales, White, Female,40, United-States, <=50K
33, Company, Bachelors, Married, Shipper, White, Male,40, United-States, <=50K
39, Self-employment, Bachelors, Married, Shipper, White, Female,42, United-States, <=50K
17, Company, High_school, Never-married, Shipper, White, Male,10, United-States, <=50K
58, Company, College, Married, Managerial, White, Male,40, United-States, <=50K
35, Self-employment, Bachelors, Married, Shipper, White, Female,50, United-States, <=50K
34, Self-employment, College, Married, Protective-serv, White, Male,50, United-States, <=50K
55, Company, Second_school, Divorced, Sales, White, Female,40, United-States, <=50K
32, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
19, Self-employment, College, Never-married, Sales, White, Male,40, United-States, <=50K
41, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
24, Company, College, Divorced, Others, White, Female,40, United-States, <=50K
52, Company, College, Married, Sales, White, Male,35, United-States, <=50K
48, Self-employment, Bachelors, Married, Shipper, White, Male,40, United-States, <=50K
32, Company, College, Divorced, Shipper, White, Female,30, United-States, <=50K
47, Self-employment, College, Divorced, Tech-support, White, Female,35, United-States, <=50K
38, Company, College, Married, Sales, White, Female,40, United-States, <=50K
18, Company, College, Never-married, Shipper, Black, Male,40, United-States, <=50K
25, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
36, Company, Bachelors, Married, Doctor, White, Female,32, United-States, >50K
40, Company, University, Divorced, Shipper, White, Female,20, United-States, <=50K
56, Self-employment, High_school, Married, Protective-serv, White, Male,20, United-States, <=50K
50, Company, University, Divorced, Doctor, White, Female,40, United-States, >50K
55, Company, College, Married, Managerial, White, Male,50, United-States, >50K
32, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
41, Company, University, Married, Sales, White, Male,43, United-States, >50K
28, Company, College, Never-married, Tech-support, White, Female,52, United-States, <=50K
53, Company, College, Married, Managerial, White, Male,55, United-States, <=50K
26, Company, University, Married, Sales, White, Female,40, United-States, <=50K
60, Self-employment, Bachelors, Married, Shipper, White, Female,55, United-States, <=50K
21, Company, College, Never-married, Others, White, Male,20, United-States, <=50K
29, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
73, Company, College, Married, Doctor, White, Male,50, United-States, >50K
43, Self-employment, Bachelors, Married, Sales, White, Male,45, United-States, >50K
45, Company, College, Married, Sales, White, Male,45, United-States, <=50K
35, Company, Second_school, Married, Sales, White, Female,35, United-States, <=50K
36, Company, College, Divorced, Doctor, White, Female,40, United-States, >50K
25, Company, College, Never-married, Sales, White, Female,50, United-States, <=50K
38, Company, College, Married, Shipper, Black, Male,40, United-States, <=50K
30, Self-employment, College, Divorced, Tech-support, White, Female,40, United-States, <=50K
49, Company, College, Married, Managerial, White, Male,40, United-States, >50K
41, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
27, Company, College, Married, Managerial, White, Male,40, United-States, <=50K
64, Company, College, Married, Managerial, White, Male,20, United-States, <=50K
41, Self-employment, College, Married, Shipper, White, Male,45, United-States, <=50K
37, Company, Bachelors, Married, Managerial, White, Male,47, United-States, >50K
51, Company, Primary_school, Married, Shipper, White, Female,40, Canada, <=50K
35, Company, College, Divorced, Shipper, White, Female,40, United-States, <=50K
61, Company, Primary_school, Married, Others, White, Male,40, Canada, <=50K
52, Company, Second_school, Divorced, Protective-serv, Black, Female,16, United-States, <=50K
40, Company, University, Married, Sales, White, Male,60, United-States, >50K
20, Company, College, Never-married, Shipper, White, Male,40, United-States, <=50K
52, Self-employment, Masters, Married, Shipper, White, Male,40, United-States, <=50K
50, Company, College, Married, Tech-support, White, Male,40, United-States, >50K
49, Company, Bachelors, Divorced, Managerial, White, Female,40, United-States, >50K
36, Company, Bachelors, Never-married, Shipper, Black, Female,40, United-States, <=50K
33, Company, Masters, Never-married, Managerial, White, Male,40, United-States, <=50K
40, Company, College, Married, Shipper, Yellow, Male,50, United-States, <=50K
45, Company, Bachelors, Married, Managerial, White, Male,50, United-States, >50K
22, Company, College, Never-married, Protective-serv, White, Female,35, United-States, <=50K
47, Company, Masters, Married, Doctor, White, Female,2, United-States, >50K
24, Company, College, Never-married, Sales, White, Male,30, United-States, <=50K
19, Company, College, Never-married, Sales, White, Female,30, United-States, <=50K
40, Company, College, Divorced, Protective-serv, White, Female,40, United-States, <=50K
40, Company, College, Never-married, Tech-support, White, Female,50, United-States, >50K
54, Company, College, Married, Sales, White, Male,50, United-States, >50K
43, Self-employment, College, Married, Doctor, Other, Male,35, United-States, >50K
63, Self-employment, Bachelors, Married, Shipper, White, Male,40, India, <=50K
18, Company, High_school, Never-married, Others, White, Female,20, United-States, <=50K
19, Company, Primary_school, Never-married, Shipper, White, Male,40, Canada, <=50K
49, Self-employment, College, Married, Managerial, White, Male,45, United-States, <=50K
27, Company, Masters, Married, Managerial, White, Male,45, United-States, >50K
49, Self-employment, Masters, Divorced, Managerial, White, Female,40, United-States, <=50K
60, Company, College, Married, Protective-serv, White, Male,50, United-States, <=50K
71, Company, College, Married, Sales, White, Male,40, United-States, <=50K
34, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
29, Company, Bachelors, Married, Doctor, White, Female,46, United-States, >50K
30, Company, College, Married, Sales, White, Male,44, United-States, <=50K
46, Company, College, Never-married, Shipper, White, Male,17, United-States, <=50K
32, Self-employment, University, Married, Protective-serv, White, Male,40, United-States, <=50K
25, Company, College, Never-married, Protective-serv, White, Male,75, United-States, <=50K
25, Company, Masters, Never-married, Shipper, White, Male,45, India, <=50K
22, Company, College, Married, Others, White, Female,40, United-States, >50K
32, Company, College, Married, Shipper, White, Male,50, United-States, <=50K
40, Company, Doctorate, Married, Doctor, White, Female,30, United-States, >50K
51, Company, Masters, Never-married, Doctor, White, Male,40, United-States, >50K
20, Company, College, Never-married, Protective-serv, White, Male,30, United-States, <=50K
34, Company, College, Divorced, Managerial, White, Female,48, United-States, <=50K
40, Company, College, Never-married, Managerial, White, Male,50, United-States, <=50K
34, State-gov, University, Never-married, Tech-support, White, Female,40, United-States, <=50K
19, Company, High_school, Never-married, Shipper, White, Male,25, United-States, <=50K
53, Company, High_school, Married, Protective-serv, Black, Male,40, United-States, <=50K
42, Self-employment, College, Married, Managerial, White, Male,40, United-States, >50K
38, Company, Masters, Married, Managerial, White, Male,65, United-States, >50K
41, Company, College, Married, Sales, White, Male,60, United-States, >50K
64, Company, College, Married, Sales, White, Male,16, United-States, <=50K
30, Company, College, Never-married, Shipper, White, Male,40, United-States, <=50K
20, Company, High_school, Married, Protective-serv, White, Male,40, Canada, <=50K
19, Company, College, Never-married, Others, White, Female,30, United-States, <=50K
20, Company, College, Never-married, Sales, White, Male,60, United-States, <=50K
35, Company, Bachelors, Married, Managerial, White, Male,45, United-States, <=50K
33, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
43, Self-employment, College, Married, Managerial, White, Male,15, United-States, >50K
38, Self-employment, College, Divorced, Managerial, White, Female,38, United-States, <=50K
50, Self-employment, College, Married, Managerial, White, Female,30, United-States, <=50K
23, Company, College, Divorced, Others, White, Female,10, United-States, <=50K
30, Self-employment, College, Never-married, Tech-support, White, Female,10, United-States, <=50K
33, Company, Bachelors, Married, Managerial, Black, Female,40, United-States, <=50K
48, Company, College, Divorced, Shipper, White, Male,40, United-States, <=50K
43, Company, Bachelors, Divorced, Shipper, Yellow, Female,24, Vietnam, <=50K
33, Company, College, Never-married, Tech-support, Black, Male,40, Philippines, <=50K
50, Self-employment, Masters, Married, Managerial, Black, Male,45, United-States, >50K
23, Company, College, Married, Managerial, White, Male,40, United-States, >50K
36, Self-employment, College, Divorced, Shipper, White, Male,50, United-States, <=50K
50, State-gov, College, Divorced, Tech-support, White, Female,46, United-States, <=50K
26, Company, College, Married, Sales, White, Female,20, United-States, <=50K
55, Self-employment, Masters, Married, Shipper, White, Female,40, United-States, <=50K
37, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
43, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
38, Self-employment, College, Married, Shipper, White, Male,40, United-States, <=50K
42, Company, Second_school, Married, Shipper, White, Male,30, Canada, <=50K
47, Self-employment, Doctorate, Married, Shipper, White, Male,45, United-States, <=50K
44, Company, Bachelors, Married, Managerial, Yellow, Male,40, United-States, <=50K
28, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
51, Company, College, Married, Tech-support, White, Female,40, United-States, <=50K
51, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
49, Company, Bachelors, Married, Managerial, White, Male,40, United-States, <=50K
62, Company, Doctorate, Married, Doctor, White, Male,50, United-States, >50K
31, Company, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
29, Company, High_school, Married, Shipper, Yellow, Female,14, Philippines, <=50K
23, Company, College, Never-married, Protective-serv, White, Male,30, United-States, <=50K
40, Self-employment, College, Divorced, Sales, White, Female,40, United-States, <=50K
66, Self-employment, Second_school, Married, Managerial, White, Male,50, United-States, <=50K
17, Company, High_school, Never-married, Others, White, Female,20, United-States, <=50K
37, Company, College, Married, Sales, White, Male,40, United-States, >50K
69, Company, College, Married, Shipper, White, Male,3, United-States, <=50K
23, Company, Bachelors, Never-married, Tech-support, White, Female,40, United-States, <=50K
38, Self-employment, College, Married, Managerial, White, Male,42, United-States, >50K
37, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
38, Company, College, Divorced, Sales, White, Female,40, United-States, <=50K
38, Company, Second_school, Married, Protective-serv, White, Male,54, Canada, <=50K
37, Company, Bachelors, Never-married, Shipper, White, Female,40, United-States, <=50K
37, Self-employment, College, Married, Managerial, White, Male,50, United-States, >50K
23, Company, Second_school, Never-married, Protective-serv, White, Male,70, United-States, <=50K
17, Company, High_school, Never-married, Others, White, Female,15, United-States, <=50K
48, Company, Bachelors, Married, Shipper, White, Male,35, United-States, <=50K
17, Company, High_school, Never-married, Tech-support, White, Female,23, United-States, <=50K
55, Company, Masters, Married, Managerial, White, Male,60, United-States, >50K
35, Company, College, Married, Managerial, White, Male,40, United-States, >50K
68, Company, College, Married, Sales, White, Female,12, United-States, >50K
35, Self-employment, Bachelors, Married, Protective-serv, White, Male,45, United-States, <=50K
53, Company, Bachelors, Married, Managerial, White, Male,60, United-States, >50K
43, Company, College, Married, Shipper, White, Male,48, United-States, <=50K
36, Company, Masters, Never-married, Shipper, White, Male,40, United-States, <=50K
24, Company, College, Married, Others, Black, Female,40, United-States, <=50K
45, Company, College, Married, Shipper, White, Male,48, United-States, <=50K
34, Company, College, Married, Tech-support, White, Female,40, United-States, <=50K
56, Company, College, Never-married, Tech-support, White, Female,38, United-States, <=50K
36, Company, College, Married, Sales, White, Male,45, United-States, >50K
22, Company, College, Never-married, Shipper, White, Male,50, United-States, <=50K
19, Company, Second_school, Never-married, Sales, Yellow, Male,35, Vietnam, <=50K
33, Company, College, Never-married, Others, Black, Male,36, United-States, <=50K
48, Company, College, Never-married, Others, Yellow, Female,32, Vietnam, <=50K
20, Company, College, Never-married, Others, White, Female,30, United-States, <=50K
64, Self-employment, University, Married, Sales, White, Male,50, United-States, >50K
47, Company, High_school, Married, Protective-serv, Yellow, Male,40, Vietnam, <=50K
20, Company, College, Never-married, Others, White, Female,25, United-States, <=50K
44, Self-employment, Bachelors, Divorced, Managerial, Black, Female,40, United-States, <=50K
45, Self-employment, Bachelors, Married, Protective-serv, White, Male,77, United-States, <=50K
45, Self-employment, College, Married, Shipper, White, Female,40, United-States, >50K
45, Self-employment, Masters, Married, Doctor, White, Male,37, United-States, >50K
27, Company, Bachelors, Never-married, Shipper, Black, Male,40, United-States, <=50K
41, Company, College, Married, Sales, White, Male,72, United-States, >50K
20, Company, College, Never-married, Protective-serv, White, Male,55, United-States, <=50K
54, Self-employment, Bachelors, Married, Managerial, White, Male,40, Japan, >50K
17, Company, High_school, Never-married, Others, White, Female,10, United-States, <=50K
50, Company, College, Married, Doctor, White, Male,40, United-States, >50K
31, State-gov, Masters, Never-married, Tech-support, White, Male,40, United-States, <=50K
49, Self-employment, College, Never-married, Protective-serv, White, Male,30, United-States, <=50K
44, Company, Masters, Married, Tech-support, White, Male,40, United-States, <=50K
49, Company, College, Divorced, Protective-serv, White, Male,50, United-States, <=50K
28, Self-employment, Bachelors, Never-married, Shipper, White, Male,52, United-States, <=50K
43, Self-employment, College, Married, Tech-support, White, Male,99, United-States, >50K
33, Company, University, Divorced, Shipper, Yellow, Female,40, United-States, <=50K
35, Company, College, Divorced, Shipper, Black, Female,55, United-States, <=50K
17, Company, High_school, Never-married, Sales, White, Female,20, United-States, <=50K
25, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
41, Company, College, Divorced, Protective-serv, White, Female,40, United-States, <=50K
30, Company, Masters, Never-married, Tech-support, Yellow, Male,45, Vietnam, <=50K
48, Company, University, Married, Others, White, Male,56, Philippines, >50K
61, Self-employment, College, Married, Tech-support, White, Male,35, United-States, <=50K
41, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
36, Company, College, Never-married, Tech-support, White, Male,50, United-States, <=50K
24, Self-employment, College, Never-married, Protective-serv, White, Male,40, United-States, <=50K
27, Company, College, Never-married, Tech-support, Black, Male,40, United-States, <=50K
18, Company, High_school, Never-married, Shipper, White, Female,2, United-States, <=50K
20, Company, College, Never-married, Shipper, White, Female,15, United-States, <=50K
18, Company, College, Never-married, Others, White, Male,12, United-States, <=50K
23, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
43, State-gov, Masters, Married, Doctor, White, Male,45, United-States, >50K
38, State-gov, College, Married, Managerial, Yellow, Female,40, Vietnam, <=50K
36, Company, College, Divorced, Tech-support, White, Female,40, United-States, <=50K
28, Self-employment, Bachelors, Never-married, Managerial, White, Male,50, United-States, <=50K
47, Company, College, Married, Protective-serv, White, Male,40, India, <=50K
51, Company, Doctorate, Married, Managerial, White, Male,84, United-States, >50K
35, Company, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
38, State-gov, Bachelors, Married, Protective-serv, White, Male,60, United-States, <=50K
47, Self-employment, College, Married, Managerial, Black, Male,40, United-States, >50K
26, Company, High_school, Divorced, Protective-serv, White, Female,40, United-States, <=50K
31, State-gov, College, Divorced, Protective-serv, White, Male,40, United-States, >50K
46, Company, College, Divorced, Tech-support, Yellow, Female,35, Vietnam, <=50K
49, Company, College, Never-married, Managerial, White, Female,40, United-States, <=50K
19, Company, College, Never-married, Sales, White, Female,30, United-States, <=50K
45, Self-employment, College, Married, Protective-serv, White, Male,50, United-States, <=50K
46, Company, Bachelors, Married, Doctor, White, Male,45, United-States, >50K
70, Self-employment, College, Married, Tech-support, White, Male,20, United-States, <=50K
19, Company, College, Never-married, Tech-support, White, Female,20, United-States, <=50K
46, Company, University, Married, Protective-serv, White, Male,50, United-States, <=50K
20, Company, College, Never-married, Shipper, White, Male,35, United-States, <=50K
17, Company, High_school, Never-married, Others, White, Female,22, United-States, <=50K
43, Company, College, Married, Managerial, White, Male,49, United-States, >50K
19, Company, College, Never-married, Others, White, Female,15, United-States, <=50K
37, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
51, Company, College, Married, Shipper, White, Female,40, United-States, <=50K
40, Self-employment, Bachelors, Married, Doctor, White, Male,40, United-States, >50K
24, Company, College, Never-married, Protective-serv, White, Male,60, Canada, <=50K
31, Company, University, Married, Shipper, White, Male,40, United-States, <=50K
59, Company, University, Married, Doctor, White, Male,50, United-States, >50K
27, Company, College, Never-married, Others, Black, Female,40, United-States, <=50K
40, Company, Bachelors, Married, Doctor, White, Male,99, United-States, >50K
30, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
28, Company, University, Never-married, Tech-support, White, Male,32, United-States, <=50K
25, Company, College, Never-married, Protective-serv, Black, Male,50, United-States, <=50K
22, Company, Bachelors, Never-married, Sales, White, Female,20, United-States, <=50K
21, State-gov, College, Never-married, Managerial, White, Male,40, United-States, <=50K
67, Company, College, Married, Sales, White, Male,6, United-States, <=50K
35, Self-employment, Bachelors, Never-married, Managerial, White, Female,60, United-States, >50K
54, Self-employment, College, Married, Managerial, White, Male,56, United-States, <=50K
36, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
29, Company, Bachelors, Married, Sales, White, Male,40, United-States, <=50K
32, Self-employment, College, Never-married, Managerial, White, Female,40, United-States, <=50K
55, Company, College, Divorced, Shipper, White, Male,40, United-States, <=50K
56, Self-employment, Masters, Divorced, Tech-support, White, Female,40, United-States, <=50K
19, Company, College, Never-married, Others, Black, Male,25, United-States, <=50K
36, Company, College, Never-married, Others, Black, Female,40, United-States, <=50K
58, Company, College, Never-married, Managerial, White, Female,40, United-States, >50K
35, Company, College, Divorced, Tech-support, White, Female,40, United-States, <=50K
44, Company, High_school, Married, Shipper, Black, Female,40, United-States, <=50K
40, Self-employment, College, Married, Managerial, White, Male,40, United-States, <=50K
18, Company, College, Never-married, Others, White, Female,20, United-States, <=50K
71, Self-employment, College, Married, Protective-serv, Yellow, Male,35, United-States, <=50K
51, Self-employment, College, Married, Managerial, White, Male,57, United-States, >50K
27, Company, College, Never-married, Sales, Black, Male,40, United-States, <=50K
20, Company, High_school, Never-married, Others, White, Male,35, United-States, <=50K
33, Company, High_school, Never-married, Sales, White, Female,40, United-States, <=50K
34, Company, University, Divorced, Tech-support, Black, Female,40, United-States, <=50K
28, Company, University, Married, Others, White, Male,40, United-States, >50K
23, Company, College, Never-married, Tech-support, Yellow, Female,24, Vietnam, <=50K
36, Company, College, Married, Protective-serv, Yellow, Male,50, Vietnam, <=50K
42, Company, College, Divorced, Doctor, White, Female,39, United-States, >50K
31, Self-employment, Bachelors, Never-married, Sales, White, Male,40, United-States, >50K
19, Company, College, Never-married, Sales, Black, Male,10, United-States, <=50K
38, Self-employment, Masters, Divorced, Shipper, Yellow, Male,40, Vietnam, <=50K
22, Company, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
36, Company, University, Divorced, Tech-support, Black, Female,54, United-States, <=50K
36, Company, Masters, Married, Sales, White, Male,50, United-States, >50K
17, Company, High_school, Never-married, Shipper, White, Male,18, United-States, <=50K
30, Self-employment, College, Never-married, Tech-support, Black, Female,40, United-States, <=50K
35, Self-employment, Second_school, Married, Protective-serv, White, Male,30, United-States, <=50K
32, Company, Masters, Never-married, Managerial, White, Male,40, United-States, >50K
42, Company, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
54, Company, College, Never-married, Managerial, White, Female,45, United-States, >50K
36, Company, Bachelors, Married, Sales, White, Male,35, United-States, >50K
58, Company, High_school, Never-married, Others, White, Male,40, United-States, <=50K
39, Company, University, Married, Others, White, Male,40, United-States, <=50K
62, Self-employment, College, Married, Tech-support, White, Female,38, United-States, <=50K
51, Company, College, Divorced, Shipper, White, Male,40, United-States, <=50K
52, Company, College, Divorced, Managerial, White, Female,50, United-States, <=50K
25, Company, College, Never-married, Sales, White, Female,30, United-States, <=50K
26, Company, Bachelors, Never-married, Tech-support, White, Female,40, United-States, <=50K
26, Company, High_school, Married, Protective-serv, Black, Male,40, United-States, <=50K
59, State-gov, Bachelors, Never-married, Managerial, Yellow, Female,40, Vietnam, <=50K
21, Company, College, Never-married, Protective-serv, White, Male,50, United-States, <=50K
45, Company, Masters, Married, Tech-support, White, Male,18, United-States, >50K
26, Company, College, Married, Protective-serv, White, Male,36, United-States, <=50K
68, Self-employment, High_school, Married, Protective-serv, White, Male,20, United-States, <=50K
60, Company, College, Married, Others, White, Male,40, United-States, >50K
65, Company, College, Married, Sales, White, Male,18, United-States, <=50K
41, Company, Masters, Divorced, Managerial, White, Female,45, United-States, <=50K
34, Company, College, Married, Shipper, White, Male,50, United-States, <=50K
28, Company, College, Married, Tech-support, Black, Male,40, United-States, <=50K
40, Company, University, Never-married, Tech-support, White, Female,40, United-States, <=50K
57, Company, Masters, Married, Doctor, White, Male,60, United-States, >50K
37, Company, High_school, Married, Protective-serv, White, Male,50, United-States, <=50K
34, Company, High_school, Divorced, Shipper, Black, Male,60, United-States, <=50K
21, Company, High_school, Married, Sales, White, Female,56, United-States, <=50K
57, Self-employment, Bachelors, Married, Tech-support, White, Male,48, United-States, >50K
55, Company, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
51, Company, College, Never-married, Protective-serv, White, Male,60, India, <=50K
56, Company, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
32, Company, College, Never-married, Managerial, White, Male,60, United-States, <=50K
18, Company, College, Never-married, Sales, White, Male,15, United-States, <=50K
48, Company, University, Married, Shipper, White, Male,40, United-States, <=50K
46, Company, Bachelors, Married, Doctor, White, Male,40, Japan, >50K
41, Self-employment, College, Married, Doctor, White, Male,50, India, >50K
33, Company, College, Married, Shipper, White, Male,20, United-States, <=50K
33, Company, College, Never-married, Shipper, White, Male,40, United-States, <=50K
47, Company, Primary_school, Married, Shipper, White, Male,40, Canada, <=50K
46, Self-employment, College, Married, Managerial, White, Female,40, United-States, >50K
40, Company, College, Divorced, Tech-support, White, Female,38, United-States, <=50K
42, Company, College, Married, Shipper, White, Male,40, Canada, <=50K
31, State-gov, Bachelors, Married, Doctor, White, Male,55, United-States, >50K
51, Company, High_school, Married, Shipper, White, Male,40, United-States, <=50K
44, Company, College, Divorced, Tech-support, White, Female,57, United-States, <=50K
37, Company, College, Married, Tech-support, White, Female,40, United-States, <=50K
25, Company, High_school, Never-married, Shipper, Black, Female,40, United-States, <=50K
63, Self-employment, Second_school, Married, Protective-serv, White, Male,60, United-States, <=50K
52, Company, College, Divorced, Sales, White, Male,45, United-States, <=50K
42, Self-employment, College, Divorced, Tech-support, White, Female,40, United-States, <=50K
28, Company, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
30, Company, Masters, Never-married, Doctor, White, Male,40, United-States, >50K
34, Company, Bachelors, Married, Sales, White, Male,50, United-States, <=50K
37, Self-employment, University, Married, Managerial, White, Female,40, United-States, >50K
31, Company, College, Married, Shipper, White, Male,45, United-States, <=50K
35, Company, College, Divorced, Sales, White, Female,35, United-States, <=50K
25, Company, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
38, Company, College, Divorced, Managerial, White, Male,40, United-States, <=50K
43, Self-employment, College, Never-married, Protective-serv, White, Male,60, United-States, <=50K
22, Company, College, Never-married, Protective-serv, Yellow, Female,40, Vietnam, <=50K
18, Company, High_school, Never-married, Others, White, Male,20, United-States, <=50K
26, Company, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
36, Company, College, Married, Shipper, White, Male,60, United-States, >50K
43, Company, College, Divorced, Sales, White, Male,20, United-States, <=50K
21, Company, College, Never-married, Tech-support, White, Female,25, United-States, <=50K
62, Self-employment, College, Married, Protective-serv, White, Female,40, United-States, <=50K
26, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
54, Self-employment, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
