age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
26, Private, Bachelors, Single, Managerial, White, Female,45, United-States, <=50K
57, Self-emp, College, Others, Tech-support, White, Male,40, United-States, <=50K
36, Private, Second_school, Married, Sales, White, Male,50, United-States, <=50K
30, Private, Bachelors, Married, Sales, White, Male,50, United-States, >50K
27, Private, College, Married, Protective-serv, White, Male,50, United-States, <=50K
21, Private, College, Single, Protective-serv, White, Male,55, United-States, <=50K
22, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
43, Self-emp, College, Married, Protective-serv, White, Male,40, United-States, <=50K
20, Private, College, Single, Tech-support, White, Male,40, United-States, <=50K
30, Private, College, Married, Managerial, White, Male,65, United-States, >50K
57, Private, Masters, Married, Tech-support, White, Male,40, United-States, >50K
42, Private, University, Married, Shipper, White, Female,40, United-States, <=50K
29, Private, University, Others, Others, Yellow, Female,45, Vietnam, <=50K
44, Self-emp, College, Married, Protective-serv, White, Male,52, United-States, >50K
28, Private, University, Others, Managerial, White, Female,43, United-States, <=50K
42, Private, College, Married, Doctor, White, Male,40, United-States, >50K
26, Private, Bachelors, Single, Others, White, Male,40, United-States, <=50K
29, Private, College, Others, Shipper, White, Female,36, United-States, <=50K
42, Private, Bachelors, Others, Tech-support, White, Male,30, United-States, <=50K
30, Private, College, Married, Shipper, White, Male,50, United-States, <=50K
21, State-gov, College, Single, Others, White, Female,10, United-States, <=50K
59, Private, College, Married, Managerial, White, Male,30, United-States, >50K
21, Private, College, Single, Sales, White, Male,30, United-States, <=50K
56, Private, College, Others, Shipper, White, Male,40, United-States, <=50K
39, Private, Primary_school, Single, Others, White, Female,12, United-States, <=50K
21, Private, College, Single, Tech-support, Black, Male,50, United-States, <=50K
48, Private, Bachelors, Married, Doctor, White, Male,37, United-States, >50K
35, State-gov, College, Married, Protective-serv, Black, Male,40, United-States, <=50K
43, Private, Bachelors, Single, Managerial, White, Male,60, United-States, >50K
23, Private, University, Single, Others, White, Female,15, United-States, <=50K
17, Private, High_school, Single, Sales, White, Male,12, United-States, <=50K
41, Private, Bachelors, Married, Managerial, White, Male,40, Japan, >50K
35, Self-emp, Masters, Married, Tech-support, White, Male,50, United-States, <=50K
22, Private, College, Single, Sales, White, Male,35, United-States, <=50K
53, Private, College, Others, Tech-support, White, Female,40, United-States, <=50K
42, Private, College, Single, Shipper, White, Female,40, United-States, <=50K
36, Private, College, Married, Tech-support, Black, Female,40, United-States, <=50K
44, Self-emp, Bachelors, Married, Shipper, White, Male,50, United-States, <=50K
27, Private, Bachelors, Married, Managerial, White, Female,40, Japan, >50K
39, Self-emp, College, Married, Managerial, White, Male,40, United-States, <=50K
59, Private, Second_school, Married, Shipper, White, Male,40, United-States, <=50K
34, Self-emp, College, Single, Others, White, Male,48, United-States, <=50K
17, Private, High_school, Single, Sales, White, Female,23, United-States, <=50K
31, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
59, Private, College, Married, Managerial, White, Male,12, United-States, <=50K
39, Private, College, Married, Tech-support, Yellow, Female,40, United-States, <=50K
46, State-gov, Bachelors, Married, Doctor, Black, Male,40, United-States, >50K
31, Private, College, Married, Others, White, Female,80, Germany, <=50K
27, Private, Bachelors, Single, Sales, White, Male,45, United-States, <=50K
18, Private, High_school, Single, Shipper, White, Male,12, United-States, <=50K
46, Private, College, Married, Managerial, White, Male,60, United-States, >50K
55, Private, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
48, Private, Bachelors, Others, Shipper, White, Male,43, United-States, <=50K
53, Private, College, Married, Sales, White, Female,26, United-States, <=50K
44, Self-emp, Bachelors, Married, Managerial, White, Male,48, United-States, >50K
43, Private, College, Married, Shipper, White, Male,50, United-States, <=50K
50, Private, College, Married, Tech-support, White, Female,40, United-States, <=50K
56, Private, Second_school, Others, Shipper, Yellow, Female,20, Vietnam, <=50K
27, Private, College, Married, Shipper, White, Male,40, Canada, <=50K
20, Private, College, Single, Tech-support, Black, Female,40, United-States, <=50K
18, Self-emp, High_school, Single, Protective-serv, White, Female,6, United-States, <=50K
34, Private, College, Married, Sales, White, Male,50, United-States, >50K
38, Private, College, Others, Tech-support, White, Female,40, United-States, <=50K
40, Self-emp, Bachelors, Married, Protective-serv, White, Male,15, United-States, <=50K
55, Private, College, Others, Protective-serv, White, Male,40, United-States, <=50K
35, Self-emp, College, Married, Sales, Black, Female,40, United-States, >50K
26, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
54, State-gov, Bachelors, Married, Managerial, White, Male,40, Japan, >50K
22, Private, College, Single, Tech-support, White, Male,40, United-States, <=50K
52, Self-emp, College, Others, Tech-support, Black, Female,40, United-States, <=50K
33, Private, High_school, Married, Shipper, White, Male,40, United-States, <=50K
42, Private, Masters, Married, Doctor, White, Male,40, United-States, >50K
19, Self-emp, College, Single, Protective-serv, White, Male,10, United-States, <=50K
45, Private, College, Others, Protective-serv, White, Male,99, United-States, <=50K
53, Self-emp, College, Married, Protective-serv, Black, Male,72, United-States, <=50K
46, Private, College, Others, Tech-support, White, Female,43, United-States, <=50K
25, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
28, Not-worked, Bachelors, Single, Others, Yellow, Male,0, Canada, <=50K
33, Private, College, Single, Sales, Black, Female,40, United-States, <=50K
45, Private, College, Others, Protective-serv, White, Male,70, United-States, <=50K
47, Private, College, Married, Sales, Black, Male,40, United-States, >50K
38, Self-emp, Masters, Single, Shipper, White, Male,43, United-States, <=50K
35, Private, College, Single, Sales, White, Male,45, Japan, >50K
37, Private, College, Married, Protective-serv, White, Male,30, United-States, <=50K
53, State-gov, Masters, Married, Managerial, White, Male,70, United-States, >50K
56, Private, Bachelors, Married, Doctor, White, Male,40, United-States, >50K
18, Private, High_school, Single, Shipper, White, Male,15, United-States, <=50K
44, Private, College, Married, Protective-serv, Black, Male,40, China, <=50K
50, Private, College, Others, Tech-support, White, Female,36, United-States, <=50K
26, Private, Bachelors, Single, Tech-support, Black, Male,20, United-States, <=50K
36, Private, College, Single, Tech-support, White, Female,40, United-States, <=50K
37, Private, High_school, Others, Shipper, White, Female,40, United-States, <=50K
32, Private, Bachelors, Single, Managerial, White, Female,40, United-States, <=50K
38, Self-emp, University, Married, Sales, White, Male,60, United-States, <=50K
62, Private, College, Others, Others, White, Female,84, United-States, <=50K
46, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
41, Private, College, Single, Shipper, White, Male,41, United-States, <=50K
37, Private, College, Married, Protective-serv, White, Male,15, United-States, <=50K
27, Private, College, Single, Tech-support, White, Female,45, China, <=50K
38, Private, University, Married, Tech-support, White, Male,40, United-States, <=50K
35, Private, High_school, Single, Sales, Black, Female,40, United-States, <=50K
34, Private, Bachelors, Single, Managerial, Yellow, Female,40, United-States, <=50K
50, Private, College, Married, Shipper, Black, Male,40, United-States, <=50K
28, Private, College, Married, Managerial, White, Female,32, United-States, >50K
67, Self-emp, Bachelors, Others, Tech-support, Black, Female,35, United-States, <=50K
34, Self-emp, College, Married, Managerial, White, Male,30, United-States, <=50K
19, Private, College, Single, Sales, White, Female,25, United-States, <=50K
23, Private, College, Single, Tech-support, White, Male,30, United-States, <=50K
50, Private, College, Married, Sales, White, Male,45, United-States, >50K
45, Self-emp, Masters, Married, Managerial, White, Male,50, United-States, >50K
17, Private, High_school, Single, Others, White, Male,16, United-States, <=50K
59, Private, College, Married, Sales, White, Female,40, United-States, >50K
25, Private, College, Single, Tech-support, White, Female,48, United-States, <=50K
21, Private, College, Single, Shipper, White, Female,40, United-States, <=50K
50, Private, College, Married, Doctor, White, Male,50, United-States, >50K
17, Private, High_school, Single, Sales, White, Female,20, United-States, <=50K
63, Private, College, Married, Tech-support, White, Female,40, United-States, <=50K
31, Self-emp, Masters, Single, Shipper, White, Male,43, United-States, <=50K
45, Private, College, Others, Shipper, White, Male,40, United-States, <=50K
25, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
20, Private, High_school, Single, Protective-serv, White, Male,40, United-States, <=50K
31, Private, College, Single, Sales, White, Female,40, China, <=50K
42, Private, Doctorate, Married, Shipper, White, Male,40, England, <=50K
56, Private, College, Married, Sales, White, Male,40, United-States, >50K
47, Private, College, Single, Protective-serv, White, Female,46, United-States, <=50K
69, Private, College, Others, Others, White, Female,32, United-States, <=50K
42, Private, Bachelors, Married, Shipper, White, Female,55, United-States, <=50K
19, Private, College, Single, Shipper, Other, Female,60, Vietnam, <=50K
56, Self-emp, College, Married, Protective-serv, White, Male,50, United-States, <=50K
33, Private, Bachelors, Married, Managerial, White, Male,50, United-States, >50K
61, Self-emp, Masters, Married, Shipper, White, Female,40, United-States, <=50K
38, Private, College, Others, Others, White, Female,35, United-States, <=50K
50, Self-emp, College, Married, Sales, White, Male,50, United-States, >50K
39, Private, College, Others, Managerial, White, Male,50, United-States, >50K
35, Self-emp, College, Married, Shipper, White, Male,50, United-States, <=50K
27, Private, College, Others, Tech-support, White, Female,44, United-States, <=50K
40, Private, University, Married, Pilot, White, Male,40, United-States, >50K
59, State-gov, Doctorate, Married, Doctor, White, Male,40, United-States, >50K
20, Private, College, Single, Sales, White, Female,15, United-States, <=50K
42, Self-emp, College, Married, Tech-support, White, Male,30, United-States, >50K
59, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
54, Self-emp, Doctorate, Married, Doctor, White, Male,60, United-States, >50K
38, Private, College, Married, Managerial, White, Male,50, United-States, >50K
53, Private, Bachelors, Married, Sales, White, Male,30, United-States, <=50K
20, Private, College, Single, Managerial, White, Female,30, United-States, <=50K
54, Self-emp, College, Married, Managerial, White, Male,40, United-States, >50K
41, Self-emp, Masters, Single, Managerial, White, Male,45, United-States, >50K
33, Self-emp, College, Others, Tech-support, White, Female,55, United-States, <=50K
35, Private, College, Married, Managerial, White, Female,30, United-States, <=50K
22, Private, College, Single, Shipper, Yellow, Male,50, Vietnam, <=50K
45, Private, Bachelors, Married, Pilot, White, Male,27, United-States, >50K
29, Private, Masters, Single, Shipper, White, Male,40, United-States, <=50K
56, Self-emp, Masters, Others, Sales, White, Female,60, United-States, <=50K
23, Private, Bachelors, Single, Shipper, White, Female,25, United-States, <=50K
30, Private, College, Single, Others, White, Female,35, United-States, <=50K
17, Private, High_school, Single, Protective-serv, White, Female,25, United-States, <=50K
35, Self-emp, College, Married, Tech-support, Yellow, Female,40, United-States, <=50K
25, Private, Primary_school, Single, Protective-serv, Yellow, Female,40, Vietnam, <=50K
42, State-gov, University, Married, Protective-serv, White, Male,40, United-States, >50K
42, Private, College, Single, Others, Black, Male,40, United-States, <=50K
19, Private, College, Single, Shipper, White, Male,30, United-States, <=50K
32, Private, University, Single, Tech-support, White, Female,45, United-States, <=50K
44, Private, College, Others, Tech-support, White, Female,40, United-States, <=50K
53, Private, College, Married, Sales, White, Male,36, United-States, >50K
47, Self-emp, Bachelors, Married, Managerial, Yellow, Female,60, Philippines, <=50K
24, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
30, State-gov, College, Married, Doctor, Black, Female,40, United-States, >50K
42, Private, College, Married, Sales, White, Female,45, United-States, <=50K
19, Private, College, Single, Others, Black, Female,40, United-States, <=50K
37, Self-emp, High_school, Single, Protective-serv, White, Male,37, United-States, <=50K
26, Self-emp, High_school, Married, Protective-serv, White, Male,99, United-States, <=50K
25, Self-emp, College, Single, Protective-serv, White, Male,16, United-States, <=50K
52, Private, College, Married, Sales, White, Male,40, United-States, <=50K
50, Self-emp, College, Married, Shipper, White, Male,40, United-States, <=50K
40, Private, College, Married, Doctor, White, Male,40, China, >50K
32, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
37, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
42, Self-emp, Masters, Single, Shipper, White, Female,35, United-States, <=50K
47, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
47, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
28, Private, Bachelors, Married, Managerial, White, Female,40, United-States, >50K
27, Private, Bachelors, Married, Managerial, Yellow, Female,40, Vietnam, <=50K
61, Self-emp, College, Married, Shipper, Black, Male,40, United-States, <=50K
47, Private, Primary_school, Married, Shipper, White, Male,40, Canada, <=50K
30, Private, University, Single, Shipper, Black, Female,40, United-States, <=50K
54, Private, College, Married, Sales, White, Female,40, United-States, >50K
56, Self-emp, College, Married, Managerial, White, Male,40, Philippines, >50K
69, Private, College, Married, Tech-support, White, Female,24, United-States, <=50K
30, Private, College, Married, Shipper, White, Male,40, United-States, >50K
36, Private, College, Married, Sales, White, Male,40, Canada, >50K
42, Self-emp, High_school, Married, Protective-serv, White, Male,60, United-States, <=50K
45, Self-emp, Bachelors, Married, Doctor, White, Male,45, United-States, >50K
39, Private, Bachelors, Married, Doctor, White, Female,20, United-States, >50K
26, Private, High_school, Others, Tech-support, White, Female,40, United-States, <=50K
28, Self-emp, Bachelors, Married, Protective-serv, Black, Male,42, United-States, >50K
31, Private, Masters, Married, Sales, White, Male,40, United-States, >50K
32, Private, Primary_school, Married, Protective-serv, White, Male,60, Canada, <=50K
51, Private, College, Single, Managerial, White, Female,40, United-States, <=50K
29, Private, College, Married, Sales, White, Male,60, United-States, <=50K
38, Self-emp, Masters, Single, Shipper, White, Female,60, United-States, <=50K
64, Private, College, Married, Managerial, White, Female,10, United-States, <=50K
26, State-gov, College, Single, Protective-serv, White, Male,40, United-States, <=50K
68, Private, Primary_school, Married, Sales, White, Male,22, United-States, <=50K
32, Private, College, Married, Protective-serv, White, Male,48, United-States, <=50K
29, Private, College, Single, Sales, White, Female,40, United-States, <=50K
51, Private, Primary_school, Married, Sales, White, Female,40, Canada, <=50K
21, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
26, Private, High_school, Married, Sales, Yellow, Female,40, Vietnam, <=50K
33, Self-emp, Bachelors, Married, Shipper, Black, Male,40, China, <=50K
26, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
52, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
31, Private, College, Married, Protective-serv, White, Male,55, United-States, <=50K
29, Self-emp, College, Single, Protective-serv, White, Male,45, United-States, <=50K
19, Private, College, Single, Others, White, Female,27, United-States, <=50K
51, Private, College, Married, Shipper, White, Female,40, United-States, <=50K
45, Private, Second_school, Married, Others, Other, Female,40, Vietnam, <=50K
20, Private, College, Married, Sales, Black, Male,32, United-States, <=50K
40, Private, College, Single, Shipper, White, Male,48, United-States, <=50K
43, Private, Doctorate, Married, Doctor, White, Male,55, United-States, >50K
52, Self-emp, College, Married, Shipper, White, Male,40, United-States, <=50K
46, Private, College, Others, Tech-support, White, Female,24, United-States, <=50K
24, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
20, Private, Second_school, Single, Shipper, White, Male,50, United-States, <=50K
38, Self-emp, Bachelors, Married, Managerial, White, Male,60, United-States, <=50K
44, Private, Bachelors, Single, Shipper, White, Female,45, Canada, <=50K
24, Private, Bachelors, Single, Tech-support, White, Female,40, United-States, <=50K
32, State-gov, College, Married, Doctor, White, Male,75, United-States, >50K
49, Private, Second_school, Single, Others, White, Male,35, United-States, <=50K
36, Private, Masters, Single, Shipper, White, Female,40, United-States, <=50K
31, Private, College, Married, Tech-support, White, Male,45, United-States, <=50K
46, Private, Primary_school, Married, Sales, White, Male,40, Canada, <=50K
46, Private, College, Others, Managerial, White, Female,40, United-States, <=50K
46, Self-emp, College, Married, Protective-serv, White, Male,70, United-States, >50K
29, Private, College, Married, Others, Other, Female,40, Vietnam, <=50K
37, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
44, Private, Second_school, Married, Sales, White, Male,25, United-States, <=50K
28, Private, College, Single, Sales, Black, Female,40, United-States, <=50K
28, Self-emp, Bachelors, Single, Protective-serv, White, Male,40, United-States, <=50K
48, Private, College, Married, Tech-support, White, Female,40, United-States, <=50K
52, Private, High_school, Others, Shipper, Black, Female,20, United-States, <=50K
19, Private, College, Single, Protective-serv, White, Male,35, United-States, <=50K
31, Self-emp, Bachelors, Married, Doctor, White, Male,40, United-States, >50K
47, Private, Bachelors, Married, Managerial, White, Male,55, United-States, >50K
37, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
22, Private, College, Single, Sales, White, Male,2, United-States, <=50K
46, Private, University, Married, Sales, White, Male,44, United-States, >50K
51, Private, University, Married, Pilot, White, Male,30, United-States, >50K
50, Private, Masters, Married, Sales, White, Male,45, United-States, >50K
38, Private, Second_school, Married, Protective-serv, Yellow, Male,84, Vietnam, <=50K
40, Self-emp, College, Married, Protective-serv, Black, Male,35, United-States, <=50K
58, Private, College, Others, Shipper, Other, Male,40, Canada, <=50K
36, Private, College, Married, Sales, White, Male,40, United-States, >50K
26, Self-emp, Bachelors, Single, Shipper, Black, Female,35, United-States, <=50K
17, Private, High_school, Single, Sales, White, Female,40, United-States, <=50K
49, Private, High_school, Others, Others, White, Male,48, United-States, <=50K
39, State-gov, Masters, Married, Doctor, White, Female,38, United-States, >50K
46, Private, Bachelors, Married, Managerial, White, Male,45, United-States, >50K
26, Private, College, Married, Sales, Black, Female,37, United-States, <=50K
40, Self-emp, Masters, Single, Tech-support, White, Female,40, United-States, <=50K
53, State-gov, Doctorate, Married, Doctor, White, Male,40, United-States, >50K
60, Self-emp, College, Married, Managerial, White, Male,50, United-States, <=50K
28, Private, College, Married, Shipper, Black, Male,40, United-States, <=50K
22, Private, College, Single, Sales, Yellow, Female,12, Philippines, <=50K
31, Private, College, Married, Shipper, White, Male,55, United-States, <=50K
45, Private, College, Others, Managerial, White, Male,50, United-States, >50K
34, Private, College, Others, Shipper, White, Male,40, Canada, <=50K
27, State-gov, Masters, Single, Managerial, Yellow, Male,40, Vietnam, <=50K
40, Private, College, Others, Shipper, Black, Female,40, United-States, <=50K
68, Private, College, Married, Shipper, White, Female,32, United-States, <=50K
51, Private, College, Married, Protective-serv, White, Male,50, United-States, <=50K
55, Private, College, Married, Tech-support, White, Male,20, United-States, <=50K
43, Private, University, Married, Managerial, White, Male,45, United-States, >50K
23, Private, Bachelors, Single, Shipper, White, Female,27, United-States, <=50K
48, Private, College, Married, Others, White, Male,40, United-States, <=50K
42, Self-emp, College, Married, Shipper, Yellow, Male,30, United-States, <=50K
51, Self-emp, College, Single, Managerial, White, Male,40, United-States, >50K
32, Private, College, Married, Shipper, White, Male,55, United-States, <=50K
34, Private, College, Married, Sales, White, Male,45, United-States, >50K
31, Self-emp, College, Married, Sales, White, Male,70, United-States, >50K
71, Private, Second_school, Others, Sales, White, Male,15, United-States, <=50K
17, Private, High_school, Single, Others, White, Male,8, United-States, <=50K
37, Private, College, Married, Managerial, White, Female,40, United-States, >50K
26, Private, High_school, Married, Protective-serv, Other, Female,40, Vietnam, <=50K
17, Private, High_school, Single, Sales, White, Female,15, United-States, <=50K
34, Private, Bachelors, Married, Shipper, White, Male,40, United-States, >50K
46, Private, High_school, Married, Sales, White, Male,40, United-States, >50K
33, Private, College, Married, Shipper, Yellow, Male,40, China, <=50K
41, Self-emp, Masters, Married, Managerial, White, Male,40, United-States, >50K
59, Private, High_school, Married, Protective-serv, Yellow, Male,40, India, <=50K
50, Self-emp, College, Married, Managerial, White, Male,50, United-States, >50K
46, Private, College, Married, Shipper, Black, Male,40, United-States, <=50K
45, Private, Masters, Others, Shipper, White, Male,40, United-States, <=50K
27, Private, College, Single, Shipper, White, Female,40, United-States, <=50K
31, Private, Bachelors, Married, Shipper, White, Male,50, United-States, <=50K
32, Private, College, Others, Tech-support, White, Female,38, United-States, <=50K
28, Private, College, Married, Protective-serv, White, Male,50, United-States, <=50K
32, Private, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
36, Private, University, Single, Managerial, White, Male,50, United-States, <=50K
39, Self-emp, University, Married, Sales, White, Male,40, United-States, >50K
23, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
44, Private, College, Married, Shipper, White, Male,40, United-States, >50K
37, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
36, Private, Second_school, Married, Shipper, Yellow, Female,40, Vietnam, <=50K
45, Private, High_school, Married, Shipper, Yellow, Female,40, Vietnam, <=50K
43, Private, University, Married, Pilot, White, Male,40, United-States, >50K
49, Private, College, Single, Doctor, White, Female,55, United-States, >50K
37, Private, College, Married, Shipper, White, Male,40, United-States, >50K
26, Private, College, Single, Shipper, Black, Male,40, United-States, <=50K
34, Private, College, Married, Doctor, White, Male,55, United-States, >50K
51, Private, College, Married, Sales, White, Male,60, United-States, >50K
24, Private, College, Single, Tech-support, White, Female,40, United-States, <=50K
67, Self-emp, Bachelors, Married, Shipper, White, Male,40, United-States, <=50K
40, Private, College, Married, Sales, White, Male,45, United-States, >50K
32, Private, College, Married, Sales, White, Female,40, United-States, >50K
21, Private, College, Single, Others, White, Female,16, United-States, <=50K
39, Self-emp, College, Married, Others, White, Female,15, United-States, >50K
33, Private, High_school, Married, Protective-serv, White, Male,40, United-States, <=50K
48, Private, College, Others, Sales, White, Male,60, United-States, <=50K
21, Private, College, Single, Shipper, White, Female,30, United-States, <=50K
68, Self-emp, University, Single, Sales, White, Female,50, United-States, >50K
24, Private, College, Single, Protective-serv, Black, Male,40, United-States, <=50K
24, Private, High_school, Single, Protective-serv, White, Male,40, United-States, <=50K
23, Private, Bachelors, Single, Managerial, White, Female,45, United-States, <=50K
40, Private, College, Married, Shipper, White, Male,63, United-States, <=50K
48, Private, Bachelors, Married, Managerial, White, Female,50, United-States, >50K
42, Self-emp, College, Married, Sales, White, Male,60, United-States, <=50K
45, Self-emp, Bachelors, Single, Protective-serv, Black, Female,40, United-States, <=50K
31, Private, College, Married, Sales, White, Male,50, United-States, >50K
53, Private, University, Married, Managerial, White, Male,45, United-States, <=50K
25, Private, Bachelors, Single, Shipper, Black, Female,55, United-States, <=50K
32, Private, College, Married, Others, Black, Male,50, United-States, <=50K
34, Private, High_school, Married, Sales, White, Male,25, China, <=50K
41, Self-emp, Bachelors, Married, Managerial, White, Male,35, United-States, >50K
57, Self-emp, College, Others, Tech-support, White, Female,40, United-States, <=50K
25, Private, High_school, Single, Protective-serv, Yellow, Male,40, United-States, <=50K
40, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
17, Private, High_school, Single, Sales, White, Female,13, United-States, <=50K
17, Private, Second_school, Single, Protective-serv, White, Male,40, United-States, <=50K
82, Self-emp, College, Married, Sales, White, Male,20, United-States, <=50K
40, Private, University, Others, Shipper, White, Female,32, United-States, <=50K
26, Private, College, Single, Sales, Black, Male,35, United-States, <=50K
37, Private, College, Others, Shipper, White, Male,40, United-States, <=50K
25, Private, High_school, Married, Shipper, White, Male,40, United-States, <=50K
65, Private, High_school, Married, Doctor, White, Male,22, United-States, >50K
39, Private, Bachelors, Others, Sales, Yellow, Male,40, China, <=50K
36, Self-emp, College, Married, Protective-serv, White, Male,40, United-States, <=50K
37, Self-emp, College, Married, Sales, White, Male,45, United-States, <=50K
23, Private, College, Single, Sales, White, Male,40, United-States, <=50K
34, Private, College, Married, Sales, White, Male,40, United-States, >50K
63, Self-emp, Bachelors, Married, Shipper, White, Male,20, United-States, <=50K
59, Private, College, Married, Others, White, Female,35, United-States, <=50K
49, Self-emp, College, Married, Protective-serv, White, Male,40, United-States, <=50K
62, Private, Second_school, Single, Sales, Yellow, Female,40, Vietnam, <=50K
17, Private, High_school, Single, Sales, White, Female,9, United-States, <=50K
28, Private, High_school, Married, Shipper, White, Male,30, Canada, <=50K
45, Self-emp, Bachelors, Married, Shipper, White, Male,40, United-States, <=50K
40, Self-emp, Bachelors, Married, Shipper, White, Male,60, United-States, <=50K
45, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
20, Private, Second_school, Single, Shipper, White, Male,40, United-States, <=50K
19, Private, High_school, Single, Sales, White, Female,38, United-States, <=50K
59, Self-emp, Bachelors, Married, Managerial, White, Female,22, United-States, >50K
41, Private, College, Others, Shipper, White, Male,40, United-States, <=50K
49, Self-emp, College, Others, Managerial, White, Male,48, United-States, >50K
37, Private, University, Others, Sales, White, Male,45, United-States, >50K
31, Self-emp, College, Married, Protective-serv, White, Male,45, United-States, <=50K
21, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
27, Private, Bachelors, Single, Tech-support, White, Female,15, United-States, <=50K
20, Private, College, Single, Sales, Yellow, Male,40, Vietnam, <=50K
51, Private, College, Others, Others, White, Female,40, United-States, <=50K
46, Private, Primary_school, Married, Shipper, White, Male,40, Canada, <=50K
48, Private, College, Married, Sales, White, Male,60, United-States, >50K
39, Self-emp, Masters, Others, Shipper, White, Female,40, United-States, <=50K
50, Private, University, Married, Doctor, Black, Male,45, United-States, >50K
41, Private, College, Married, Sales, White, Male,40, United-States, >50K
21, Private, College, Single, Shipper, White, Female,25, United-States, <=50K
54, Self-emp, University, Married, Sales, White, Male,50, United-States, >50K
40, Private, College, Married, Managerial, White, Female,40, United-States, >50K
44, Private, College, Married, Protective-serv, White, Male,41, United-States, <=50K
50, Private, College, Married, Shipper, White, Male,50, United-States, >50K
42, Private, College, Others, Managerial, White, Female,45, United-States, <=50K
34, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
46, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
35, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
38, Private, University, Married, Doctor, White, Male,40, United-States, >50K
37, Private, College, Others, Doctor, White, Male,36, United-States, >50K
30, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
22, Private, Bachelors, Single, Managerial, White, Female,40, United-States, <=50K
21, Private, College, Single, Tech-support, White, Male,40, United-States, <=50K
40, Private, Primary_school, Married, Shipper, White, Male,40, United-States, <=50K
56, Self-emp, College, Married, Protective-serv, White, Male,55, United-States, <=50K
48, Private, Second_school, Married, Shipper, White, Male,40, England, <=50K
21, Private, University, Single, Others, White, Female,36, United-States, <=50K
52, Private, High_school, Married, Protective-serv, White, Male,40, United-States, <=50K
60, Self-emp, Masters, Married, Managerial, White, Male,50, United-States, >50K
45, Private, Doctorate, Married, Doctor, White, Male,50, United-States, >50K
30, Private, College, Married, Shipper, White, Male,45, United-States, <=50K
31, Private, College, Married, Sales, White, Male,40, United-States, <=50K
43, Private, College, Married, Shipper, White, Male,35, China, <=50K
36, Private, Second_school, Married, Protective-serv, Yellow, Male,35, Vietnam, <=50K
42, Private, College, Married, Shipper, White, Male,60, United-States, <=50K
28, Self-emp, Masters, Married, Doctor, White, Female,35, United-States, >50K
62, Private, College, Married, Sales, White, Male,45, United-States, >50K
65, Private, College, Married, Sales, White, Female,40, United-States, <=50K
45, Private, University, Married, Sales, White, Male,40, Canada, >50K
47, Private, Bachelors, Married, Managerial, White, Male,38, United-States, >50K
43, Private, University, Married, Sales, White, Male,40, United-States, <=50K
24, Private, College, Single, Others, White, Male,35, United-States, <=50K
44, Private, College, Married, Others, White, Female,39, United-States, <=50K
25, Private, College, Single, Managerial, White, Male,25, United-States, <=50K
21, Private, College, Single, Managerial, White, Male,40, United-States, <=50K
29, Private, University, Married, Shipper, White, Male,43, United-States, <=50K
21, Private, College, Single, Others, White, Male,40, United-States, <=50K
41, Self-emp, College, Married, Doctor, White, Male,45, Japan, >50K
64, Private, Bachelors, Married, Sales, Black, Female,8, United-States, <=50K
55, Self-emp, College, Married, Shipper, White, Male,99, United-States, <=50K
42, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
63, Self-emp, College, Married, Protective-serv, White, Male,35, United-States, <=50K
21, Private, College, Single, Sales, White, Male,24, United-States, <=50K
28, Private, University, Single, Sales, White, Female,55, China, <=50K
45, Private, College, Married, Sales, White, Female,35, United-States, <=50K
21, Private, College, Single, Others, White, Female,40, United-States, <=50K
34, Private, Masters, Married, Doctor, White, Female,40, China, >50K
53, Private, High_school, Single, Others, Other, Female,35, United-States, <=50K
45, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
